Price,Close,Close,Close,High,High,High,Low,Low,Low,Open,Open,Open,Volume,Volume,Volume
Ticker,IYW,QQQM,VOO,IYW,QQQM,VOO,IYW,QQQM,VOO,IYW,QQQM,VOO,IYW,QQQM,VOO
Date,,,,,,,,,,,,,,,
2020-02-14,63.09125518798828,,283.60064697265625,63.18384772540138,,283.6463365771504,62.77693728271591,,282.4307085835853,62.984043558979124,,283.4452521090195,301600,,1637000
2020-02-18,62.93043518066406,,282.8236999511719,62.97673144748448,,283.18017924702934,62.51133722141804,,281.54408432539236,62.58687167023941,,282.650034841938,302800,,3000300
2020-02-19,63.5663948059082,,284.1855773925781,63.65654834491156,,284.79795186814454,63.27399811663981,,283.4543486016073,63.291056201304414,,283.7285698582937,402800,,2257500
2020-02-20,62.898780822753906,,283.0705261230469,63.568849922649726,,284.4323998813236,62.08738389401597,,280.30106110915983,63.43727063551087,,283.6646304401355,533200,,4617300
2020-02-21,61.40999221801758,,280.1364440917969,62.5966222370502,,282.0467320650316,61.117599234602416,,279.34125551705824,62.5966222370502,,281.7908089847304,1081200,,2678000
2020-02-24,58.815006256103516,,270.767822265625,59.602031755645726,,273.63784304697504,57.915894845522054,,269.7898473150466,58.62982116116727,,271.4259142484263,1726400,,7097000
2020-02-25,57.231201171875,,262.63299560546875,59.54598489049795,,272.5866296479198,57.01434263537578,,261.73725110645734,59.38516744509981,,272.1296222717231,2670000,,8465800
2020-02-26,57.52360153198242,,261.47222900390625,58.67855826331667,,267.14825328566263,57.11424832015065,,260.9329636016526,57.41882516425977,,263.793806587808,1031200,,10233700
2020-02-27,54.394989013671875,,249.88262939453125,56.77312367103326,,260.01905463468285,54.394989013671875,,249.85518216068974,55.62060593539792,,256.44525184862806,2024400,,14897000
2020-02-28,55.123531341552734,,248.3744354248047,55.277039251904604,,249.45299435971162,52.199593806340594,,239.70044171259164,52.33604362977388,,242.50647455025086,2327600,,23179600
2020-03-02,57.725830078125,,259.4614562988281,57.75506825987291,,259.61685113558116,54.80189292802698,,247.23193006536056,55.839889277839575,,250.44013192211617,904000,,12428600
2020-03-03,55.647403717041016,,252.30467224121094,58.52991914654996,,263.52877371644604,55.0674882702822,,249.8550911932907,58.118130696908864,,259.8909844962703,1834000,,9805900
2020-03-04,57.87202835083008,,262.7611083984375,57.915889344193566,,262.91647536718153,56.042132240914256,,254.73605579366807,56.753623212771906,,257.0485132101469,656000,,5253900
2020-03-05,56.04944610595703,,253.95907592773438,57.4066422411799,,259.04099714826106,55.71319209684681,,251.91166333918463,56.31503620864145,,256.1983959645372,675600,,6220000
2020-03-06,54.7458610534668,,249.69973754882812,55.05287690625106,,250.860526452411,53.34237222838476,,243.67638258959252,54.20249697909704,,246.16250428098837,736400,,6669100
2020-03-09,50.645042419433594,,230.43228149414062,52.81606347977498,,238.5487237762958,49.12459337628369,,229.55482111259866,50.4817859485519,,232.05922679094422,1978000,,16425900
2020-03-10,53.74684524536133,,242.25827026367188,53.74684524536133,,242.25827026367188,50.93011936513232,,229.57646839167353,52.747831773054486,,239.20032403546213,1300400,,10879100
2020-03-11,51.12748336791992,,230.24684143066406,52.60650646118824,,236.66580491253217,50.47690773152909,,227.39090943376405,52.43350891081839,,235.69240287069732,1734400,,11480100
2020-03-12,46.05689239501953,,207.97792053222656,49.93841785231633,,223.77277953054417,45.67921637050807,,207.3626572482,47.47012967365456,,215.7467947693821,1924000,,24669300
2020-03-13,51.259056091308594,,227.40927124023438,51.36870671400856,,227.53783350502397,46.58806671915564,,209.46558022024368,49.10265457185853,,220.99950001760547,1568800,,19533600
2020-03-16,44.275718688964844,,200.7141571044922,48.20110435155061,,215.59071209192246,44.13926516935379,,200.31927822247113,45.12122040393803,,204.64450581935742,1145200,,17271500
2020-03-17,47.30199432373047,,213.85508728027344,47.820990638421655,,214.83766732898485,43.807886611953315,,198.90506801339293,45.37219625538161,,205.47094974100423,1114800,,15115500
2020-03-18,45.718204498291016,,202.1650390625,46.41751175332533,,206.38007380911188,43.24747724974657,,191.2923005273583,44.23186798907688,,198.4275413213983,1893200,,20177500
2020-03-19,46.164100646972656,,202.33949279785156,47.6748009160898,,207.53710689088697,44.32445592821847,,194.78184012963112,45.162651923697055,,200.58552538995255,1338800,,12441200
2020-03-20,44.326881408691406,,193.5237579345703,47.6163103062313,,206.21473605649436,44.2903336859099,,192.89012472794454,47.20939621469297,,204.59852298812115,885600,,11533200
2020-03-23,44.20018005371094,,187.58233642578125,45.130968461748665,,193.5605023540615,42.701663809498974,,184.1662376061254,44.1514485133585,,192.50445625103114,1247200,,14128200
2020-03-24,48.26934051513672,,205.470947265625,48.376548442878764,,205.9760183183341,46.590513072222656,,197.27966023375535,46.88046710935874,,198.71221521072212,912800,,13160800
2020-03-25,47.80101013183594,,208.10647583007812,50.09250310301753,,216.27021461294498,47.26787507715222,,202.32115994614975,48.64472922225398,,206.61882477560923,895600,,11876400
2020-03-26,50.774818420410156,,220.6138153076172,50.93378238152568,,221.7157795894018,48.312136450262884,,210.15431162693952,48.312136450262884,,210.53999842495233,1520800,,12411100
2020-03-27,48.67652130126953,,213.83670043945312,50.16342518302178,,220.06281297122433,48.61049373686837,,211.81643037522613,49.336826798367845,,213.68976814075856,699600,,11170600
2020-03-30,50.686771392822266,,220.75155639648438,50.81638602023079,,221.40355975575923,49.155849271342376,,213.93772824883857,49.160741445481044,,215.7284219648243,591200,,8727800
2020-03-31,49.984901428222656,,217.47320556640625,51.66011489702946,,222.17492719541846,49.67920581213645,,216.20593896611578,50.70634233585892,,219.88834050624996,709600,,10386300
2020-04-01,47.6689567565918,,207.6748809814453,49.214555764746954,,212.17458845698562,47.26299203502285,,205.81991308703914,48.236329678057274,,209.30028640501666,868800,,13710100
2020-04-02,48.507781982421875,,212.53271484375,48.5860381198977,,213.21225222627055,47.21652399516514,,206.36169821687741,47.38771279430222,,206.92186536346733,633600,,6547000
2020-04-03,47.754539489746094,,209.39212036132812,48.82569421340379,,213.698977379594,47.21651604096508,,206.9310532027892,48.287670764622774,,211.605226985142,473600,,5490200
2020-04-06,51.60386276245117,,223.63502502441406,51.89244135635373,,225.2604303204731,49.43954010054321,,216.65589488166015,49.80148265492997,,217.60176280896877,758400,,7624000
2020-04-07,51.32262420654297,,223.75440979003906,53.41847134724581,,232.14772481168754,51.29327862240057,,223.5707514200105,53.41847134724581,,231.33961116887926,937600,,12936600
2020-04-08,52.760623931884766,,231.34881591796875,52.88779063300883,,232.37732813100834,51.564742721839266,,224.1125744145213,51.94135811332193,,226.12366672749107,801200,,6958600
2020-04-09,52.80463409423828,,234.78329467773438,53.56764910876227,,237.28110214519842,52.37176808485916,,232.45998160546122,53.41602528706473,,234.27822357240595,700800,,8812600
2020-04-13,53.107887268066406,,232.50588989257812,53.107887268066406,,234.12210334916054,51.97314532501153,,229.00714640228412,52.59676510914404,,233.83743074151266,630000,,7666400
2020-04-14,55.31867599487305,,239.60438537597656,55.44095423700656,,240.25637471164058,54.01274526447975,,236.19745034323762,54.17904188259613,,237.1433042898525,638400,,6631100
2020-04-15,54.506744384765625,,234.38836669921875,54.8711311178132,,235.91274360808978,53.866003929273106,,232.4323709509067,54.298869903453685,,234.24143441501334,711200,,4888900
2020-04-16,55.206180572509766,,235.57301330566406,55.38470575622118,,236.280098765556,54.40647984625181,,232.69871133157037,55.15726629170273,,235.55465727632597,440000,,6165700
2020-04-17,55.846920013427734,,242.07460021972656,56.174624813307084,,242.43275296562666,55.07412061209527,,238.30037649462167,56.174624813307084,,240.88081378233596,757200,,6738800
2020-04-20,55.09613800048828,,237.71266174316406,55.91295963188749,,241.60629797830552,55.06679241154527,,237.4555372014119,55.09369377862184,,238.4381312812936,408000,,6498700
2020-04-21,52.6848030090332,,230.44888305664062,54.39914639737084,,234.61800005591533,52.357098207033594,,229.5764951774139,54.28420454819195,,233.47929559542993,504000,,6526100
2020-04-22,54.819786071777344,,235.51791381835938,55.08390754022981,,237.13414116006408,53.88557844827126,,233.69048004440404,53.9882917307301,,234.9301986065311,1054000,,5626800
2020-04-23,54.50185012817383,,235.4720001220703,55.46540312995995,,239.58599242470962,54.41380965766456,,235.2699717126035,54.949388875626354,,236.69333458079868,837200,,7665400
2020-04-24,55.553462982177734,,238.8881378173828,55.57791639651795,,239.40238693870901,54.291550375162274,,235.0312413829611,54.68528654291427,,236.9229495130843,950400,,4768200
2020-04-27,55.94718551635742,,242.3409423828125,56.27244607407674,,243.26844038993036,55.7295304040954,,240.20130178136696,56.20152260700914,,240.605358654301,405600,,3892200
2020-04-28,55.04478073120117,,241.2205810546875,56.658851487911924,,245.91313865908106,54.98119738082052,,240.87162033749735,56.63195385368787,,245.6284660791567,649600,,5849500
2020-04-29,57.31181335449219,,247.43751525878906,57.55636983779425,,248.8608780748908,56.064573796997365,,245.10501062112493,56.216197622521186,,246.08760457777305,659600,,6773100
2020-04-30,57.29469299316406,,245.27952575683594,57.62239778739079,,246.63860063219815,56.8838398896504,,243.5622981079021,57.62239778739079,,246.17944765550038,526000,,7386600
2020-05-01,55.64883804321289,,238.59423828125,56.690647496944116,,241.3767039511756,55.440963504184545,,237.60245224623367,56.03034562537823,,240.72471462920174,402000,,4790700
2020-05-04,56.43629455566406,,239.34722900390625,56.44852312482574,,239.58596944712818,55.174382343541005,,235.57297772185436,55.3553554648818,,236.84943619208238,1700400,,4128900
2020-05-05,57.27756881713867,,241.5511932373047,57.95743546172346,,244.0948905068111,56.984098086600625,,241.14713639691396,57.11371270887961,,241.9277020215084,1459200,,4437200
2020-05-06,57.72755813598633,,239.92579650878906,58.27536226565021,,243.45208815612799,57.43653532628451,,239.80644027035424,57.78624930322988,,243.0847713641192,455600,,3021400
2020-05-07,58.55171203613281,,242.76333618164062,58.8060528652327,,244.5448518836104,58.26313718070934,,242.34092331117043,58.5028014864246,,242.84600837482625,398000,,3410200
2020-05-08,59.48103713989258,,246.82217407226562,59.488373536967465,,247.15277865566236,58.63976211336656,,244.61824627264966,59.04083465721776,,245.6742920907508,784400,,3201100
2020-05-11,60.05817794799805,,246.8589324951172,60.38099054578465,,248.12619878083777,59.1044054824071,,244.66416853155033,59.1044054824071,,244.9855811151622,507200,,3469300
2020-05-12,58.781593322753906,,241.89097595214844,60.407892356824995,,248.30992563584329,58.781593322753906,,241.81749578174464,60.270941330583504,,247.9242528268818,460000,,5159900
2020-05-13,57.65907669067383,,237.6024169921875,59.21200794768841,,242.34087794944097,56.927851543658726,,235.41684485818064,58.85495761155322,,241.39502416302682,646000,,5617500
2020-05-14,58.40987014770508,,240.46754455566406,58.40987014770508,,240.59612082006117,56.66373698911109,,233.22212632964647,57.16752275258022,,235.38931457689114,511600,,7737600
2020-05-15,58.64219665527344,,241.5511932373047,58.678882366228606,,241.61545335209286,57.336265948601486,,237.437172691723,57.39740506855769,,238.33712256795178,372000,,3385900
2020-05-18,59.81362533569336,,248.9342803955078,60.15600292081749,,250.42195907187204,59.50059333454106,,247.0793130927439,59.71824845614908,,247.3180815268142,2442800,,6759200
2020-05-19,59.75248336791992,,246.58348083496094,60.64266877846807,,250.00877180097018,59.75248336791992,,246.4181925050978,59.93834494361305,,248.5027367302945,1965600,,4921100
2020-05-20,61.212486267089844,,250.60572814941406,61.295634572764,,251.423034027112,60.625548489755154,,249.49458561941665,60.625548489755154,,249.70580611044014,578400,,4896200
2020-05-21,60.56196594238281,,248.80580139160156,61.50595409485354,,251.23930640804977,60.45436049521479,,247.89668752353478,61.21248706816349,,250.5138369042691,355200,,3581300
2020-05-22,60.897003173828125,,249.365966796875,60.97037085865233,,249.52209113744303,60.224472904271295,,247.48345082966682,60.432347389333955,,248.6405252818967,254800,,2296400
2020-05-26,60.738059997558594,,252.57086181640625,62.16382501660457,,255.05027092419905,60.66224807024867,,252.1208728701308,62.16382501660457,,254.8574345326364,1332800,,4911800
2020-05-27,61.0217399597168,,256.2532958984375,61.026628403021746,,256.2532958984375,59.2218039399265,,250.56897912144998,60.59376607745885,,255.0870572862012,608400,,5152400
2020-05-28,60.78940963745117,,255.7481231689453,61.9217036696302,,258.99893301226956,60.60110009180208,,255.11449002937033,60.62800145546624,,257.1531296905107,545200,,4630600
2020-05-29,61.61111068725586,,256.8960876464844,61.80186817002995,,257.44707681737685,60.58153002170554,,252.86471110351977,60.99483105971736,,255.31660030297834,404400,,7049300
2020-06-01,61.880123138427734,,258.0163879394531,61.98283640775403,,258.49389687810464,61.261395569529796,,255.81245957145194,61.44481292153438,,256.27161248247177,410000,,3888200
2020-06-02,62.364341735839844,,260.1376647949219,62.364341735839844,,260.1376647949219,61.2222635115056,,257.54803572408025,61.938815882222066,,258.7693981265803,1085200,,4343900
2020-06-03,62.784996032714844,,263.5721435546875,63.00264744756311,,264.40780526831594,62.37903132707169,,261.65288762867243,62.64070858618118,,261.90084815190204,741200,,5568100
2020-06-04,62.31053924560547,,262.9018249511719,63.02953957182733,,264.2425438253792,61.90702257638353,,260.98256882985146,62.608902159098356,,262.6355083720537,1636000,,3818600
2020-06-05,63.61649703979492,,269.6237487792969,63.863501545461205,,271.24916795860975,62.45240546450473,,267.7871372045478,62.64071878596266,,267.80552125595517,521200,,6015500
2020-06-08,64.16671752929688,,272.8929748535156,64.16671752929688,,273.03071513272266,63.03442006018376,,269.87174061537286,63.5553264520885,,270.3767976472892,589200,,5559700
2020-06-09,64.49931335449219,,270.955322265625,64.7512061901656,,272.1766847416612,63.74363484747197,,269.6421516240274,63.85612872060477,,270.4318812044666,553200,,4686400
2020-06-10,65.47753143310547,,269.2657165527344,65.88839187780496,,272.17675922904283,64.79766490552376,,268.68717922412105,64.96152098558365,,271.38700140799784,466400,,5602600
2020-06-11,61.78230285644531,,253.7462615966797,64.43084617040886,,263.4803085363684,61.75295354222613,,253.26872465214308,64.05912301889839,,262.96603151352855,774000,,7748200
2020-06-12,62.501304626464844,,256.8042907714844,63.73875988238473,,260.9366681492555,61.49128511755595,,252.07502004404176,63.5039877391241,,260.2020344918873,601600,,6232200
2020-06-15,63.34966278076172,,259.1458740234375,63.54074774281608,,260.20191995020883,61.331020876369,,250.48623016519562,61.335917807005785,,251.53311209180632,497600,,4431400
2020-06-16,64.61132049560547,,264.2148742675781,65.08168755228492,,266.49228212297527,63.646094250359376,,259.72434667122775,64.9983948656686,,266.35451387074943,509600,,5295000
2020-06-17,64.67501831054688,,263.0027770996094,65.21397978696041,,265.4087338261894,64.5255834098595,,262.5252681695414,65.02533953210029,,265.1424453202028,371200,,2662800
2020-06-18,64.96653747558594,,263.24151611328125,64.99838621427703,,263.6639288896958,64.43002827700603,,261.3038765077562,64.5990658314205,,261.6895772336763,225200,,2756300
2020-06-19,64.73135375976562,,261.6896057128906,65.76517422120484,,266.55661525734774,64.33938253470363,,260.49581937918424,65.76517422120484,,266.3454228583898,467600,,3479500
2020-06-22,65.83625030517578,,263.42523193359375,65.8803526064686,,263.7282885914528,64.73873923045373,,260.11935292604016,64.79018319302295,,261.12030305076286,459200,,2518000
2020-06-23,66.26985931396484,,264.6190185546875,66.96560494617732,,266.7035627568458,66.1277660473351,,264.2517018175609,66.38254855988245,,265.8587370639017,1091200,,2503600
2020-06-24,64.87345123291016,,257.85107421875,66.40703547063501,,263.27826445535646,64.53537608358916,,256.1797510613923,66.02241330937963,,262.7088913612213,915600,,4532300
2020-06-25,65.56428527832031,,260.5783996582031,65.59368181066627,,260.8906201916404,64.2095402536982,,255.49097891163325,64.82688986165027,,257.3643301367191,269600,,3897400
2020-06-26,64.06990814208984,,254.4717254638672,65.49814469582412,,259.80710833598295,63.94252065883226,,253.92992836503686,65.38055855011868,,259.6234359527142,386000,,4479000
2020-06-29,64.78526306152344,,258.185302734375,64.78526306152344,,258.2037541799274,63.17818744080562,,253.58835747870611,63.90577422244789,,255.59145204190034,412400,,3464600
2020-06-30,66.0959243774414,,261.62841796875,66.20371670290064,,263.0315168486115,64.72403564656545,,257.6776388046813,64.765678263628,,257.8068834573637,635200,,5215700
2020-07-01,66.35069274902344,,263.4190673828125,66.67161745249223,,264.47139103502695,65.85092911736015,,262.10831089021315,66.07631506143773,,262.4959883209278,386800,,3712600
2020-07-02,66.66426849365234,,264.7483825683594,67.20812693878224,,267.7391506077922,66.58832493621706,,264.16683807843725,67.00479587641098,,266.5483985447711,372400,,3661100
2020-07-06,67.98715209960938,,268.8561096191406,68.29337847424476,,269.1514736118528,67.50944344091606,,267.60070701206223,67.50944344091606,,268.31149616457657,1074800,,3573800
2020-07-07,67.42369842529297,,266.0683898925781,68.67065132315513,,269.24378519448356,67.3428579520928,,265.7453346476193,67.85486755230679,,267.3884148074305,336800,,3420300
2020-07-08,68.61431121826172,,268.0437927246094,68.61431121826172,,268.20070044267015,67.64664024589597,,265.19148084367384,67.87447090123018,,266.7699386831893,546000,,2434200
2020-07-09,69.1115951538086,,266.6776123046875,69.28308486621555,,268.892997058519,68.0214340502231,,263.4560744634535,69.24144227758067,,268.6345359734077,700400,,3164600
2020-07-10,69.13612365722656,,269.3545837402344,69.15572633461443,,269.5484507155177,68.26399141923831,,265.2376571051315,68.98178434677831,,266.51151130773405,284800,,2712400
2020-07-13,67.48741149902344,,266.91766357421875,70.16750594188356,,273.64692081451255,67.28652515694866,,266.4099529623951,69.78043152898518,,271.4776784207114,735200,,3657900
2020-07-14,68.13414001464844,,270.48992919921875,68.18803615386153,,270.7576300868748,66.1105938051919,,264.5822272466984,66.85779062047473,,265.65300262717784,582800,,4053100
2020-07-15,68.2884750366211,,272.8899841308594,68.84213466159832,,273.9238286145311,67.46043780231223,,270.78536409762785,68.53345611298566,,273.40690637269523,459600,,6601400
2020-07-16,67.64417266845703,,272.09613037109375,67.76911540805796,,272.40997401640493,66.92637991899046,,270.6007461086669,67.53148346824133,,271.20074214147206,542800,,3082900
2020-07-17,67.8818130493164,,272.8161315917969,68.04595367814855,,273.5546120847783,67.2595589532869,,271.15459978035193,67.96266100013356,,272.97306749972745,305200,,2246000
2020-07-20,69.79756927490234,,275.0868225097656,69.89066329333619,,275.705269756003,67.6882780202609,,271.93911927357544,68.02880535334992,,272.6129490143971,569200,,2539900
2020-07-21,69.02342224121094,,275.65924072265625,70.29242249557413,,277.2469386190117,68.82009122565805,,274.7638524641857,70.29242249557413,,276.7946104998907,902800,,3305500
2020-07-22,69.45460510253906,,277.2284240722656,69.71183230796797,,277.4407424757219,68.92054053764302,,275.1791866754999,69.12387906967973,,275.28074005807383,679600,,4121100
2020-07-23,67.52903747558594,,273.9145202636719,69.5354332457181,,277.49607216456957,67.18851764049927,,272.65914603910363,69.15816026532468,,276.85914524558814,582800,,3487100
2020-07-24,66.68875122070312,,272.14227294921875,67.11746811921496,,273.05611253231075,65.6377802732927,,270.73917424531476,66.41927053210694,,272.17917584237074,463600,,2851000
2020-07-27,67.7838134765625,,274.12689208984375,67.85486008085662,,274.26534836659454,67.04397332983602,,272.06841487498855,67.09541726166258,,272.7515127905391,492000,,2253300
2020-07-28,66.9214859008789,,272.4284362792969,67.71767442263038,,274.4591941201975,66.8504392932861,,272.1145926539799,67.57068427721501,,273.3976584113007,1047600,,3135600
2020-07-29,67.93817138671875,,275.7237548828125,68.14150244292102,,276.24067695603173,67.31346499538124,,273.139116346576,67.31346499538124,,273.23142989610943,368000,,2370800
2020-07-30,68.46487426757812,,274.7176818847656,68.49181860233001,,275.1330789360085,67.01458273996575,,271.08077449966385,67.22281818831325,,272.99152769298763,208000,,2951700
2020-07-31,70.0548095703125,,277.0160827636719,70.06461090993847,,277.0160827636719,68.36933801376448,,272.52990305405126,69.61139427419079,,276.4160868977528,912800,,4460300
2020-08-03,71.60798645019531,,278.7606506347656,71.83092019165038,,279.5268220692004,70.92204222743459,,277.9668161240526,70.94163742970004,,278.4468071186601,517200,,3767700
2020-08-04,71.79415130615234,,279.9330139160156,71.79415130615234,,279.9330139160156,71.12780250106496,,278.0499244152412,71.57856676976688,,278.0499244152412,544000,,2129200
2020-08-05,71.88725280761719,,281.6776123046875,72.05383815721,,281.9083821047356,71.53447943422674,,280.9022291569429,71.95095028443842,,281.179141648944,304000,,2615100
2020-08-06,72.96028900146484,,283.5699768066406,72.96028900146484,,283.6530505645646,71.68638401151861,,280.8468815596151,71.91176996250226,,281.15148533866966,405600,,4088200
2020-08-07,71.89461517333984,,283.7176513671875,72.8255405112023,,283.93920956366395,71.24786137768135,,281.83458980308495,72.67855780876269,,282.6745953797832,575600,,3319600
2020-08-10,71.69127655029297,,284.6222839355469,72.11263688778568,,284.7699800122431,70.5986554026136,,282.38844767961444,71.99014633119447,,284.1976753213867,765200,,2118200
2020-08-11,70.26302337646484,,282.3238220214844,71.68391065846177,,286.26536066550057,70.13808063252506,,281.6038212624566,71.3115421060797,,285.711507426984,495200,,3571200
2020-08-12,71.84561920166016,,286.1914978027344,72.04895774294201,,286.902258682108,70.75055316161395,,284.4930353676317,70.75055316161395,,284.5391780619527,522000,,2947400
2020-08-13,72.04159545898438,,285.70233154296875,72.60504901091011,,286.8746323112533,71.74516293856595,,284.82539479139604,71.98524711329979,,285.50846457463194,289600,,4074200
2020-08-14,71.941162109375,,285.70233154296875,72.14204843746472,,286.1730829099951,71.54429386075888,,284.62231618419753,72.03425613830589,,285.37000829021247,268400,,2097600
2020-08-17,72.39437103271484,,286.6253662109375,72.50216332044049,,286.95766124161963,72.20083386026695,,286.23766050499665,72.36497449537698,,286.56074389825653,478400,,2183400
2020-08-18,72.82307434082031,,287.225341796875,72.95046180416895,,287.5853280546303,72.18857427468167,,285.48994830577584,72.57564107085219,,287.0130234288727,379600,,2415800
2020-08-19,72.6981430053711,,286.0069580078125,73.37919017912705,,288.2592743131523,72.59035072092942,,285.5177269840384,73.06071773269578,,287.5854161154382,335200,,2498300
2020-08-20,73.7662582397461,,286.9114990234375,73.86670139171626,,287.3268677835297,72.3282203242152,,284.3268602233551,72.47766268854208,,284.4099339753735,395600,,2409300
2020-08-21,74.52816009521484,,287.93603515625,74.57225490457243,,288.0929709862586,73.72707448696212,,286.31143521863953,73.73932055304006,,286.59758746441724,492000,,2316200
2020-08-24,75.04751586914062,,290.8623046875,75.71386481872293,,290.92692700191714,74.47671314554158,,289.2653672934309,75.60362032354693,,290.1792068225036,390400,,2349600
2020-08-25,75.6060791015625,,291.8777160644531,75.6060791015625,,291.9330985745598,74.77069250739136,,290.3084698243705,74.92257961974408,,291.4069365583988,1914800,,2890800
2020-08-26,77.58795928955078,,294.8592224121094,77.60265755692232,,295.04384954541064,76.34100643266804,,291.9238369155797,76.34100643266804,,292.3853765786874,614800,,2606000
